"","CBO.Ocupação.2002","Vínculo.Ativo.31.12","Escolaridade.após.2005","Qtd.Hora.Contr","Idade","Vl.Remun.Média.Nom","Sexo.Trabalhador","Tempo.Emprego"
"2162594",212405,1,9,44,34,2803.71,1,4.6
"2162610",212405,1,9,44,33,3771.57,1,50.9
"2162622",212405,1,9,44,21,2322.62,1,28.9
"2162625",212405,1,9,44,27,2389.83,1,42.9
"2162635",212405,1,9,44,34,2275.78,1,39.7
"2162636",212405,1,9,44,29,3112.22,1,38.5
"2162832",212420,1,9,44,62,5922.95,1,52.5
"2162884",212405,1,9,44,45,8385.62,1,66.9
"2162967",212405,1,9,44,35,2678.62,1,11.9
"2162994",212405,1,9,44,35,4632.62,1,11.9
"2162997",212405,1,9,44,32,7016.24,1,4.9
"2163008",212405,1,9,44,22,2628.48,1,29.5
"2163107",212405,1,9,44,38,3703.98,1,98
"2163115",212405,1,9,40,34,7739.32,1,52.7
"2163116",212405,1,9,40,32,12868.03,1,87
"2163117",212405,1,9,40,37,8251.36,1,121.3
"2163118",212405,1,9,40,36,7501.31,1,27.5
"2163119",212405,1,9,40,33,7589.47,1,49.3
"2163122",212405,1,9,40,37,9880.96,1,56.4
"2163123",212405,1,9,40,38,7643.01,1,49.7
"2163124",212405,1,9,40,35,7398.23,1,27.5
"2163125",212405,1,9,40,33,7859.96,1,82.4
"2163126",212405,1,9,40,34,8072.68,1,92.8
"2163127",212405,1,9,40,41,8220.37,1,121.3
"2163128",212405,1,9,40,38,9406.89,1,121.8
"2163129",212405,1,9,40,30,8097.08,1,92.5
"2163130",212405,1,9,40,32,7490.86,1,26.8
"2163131",212405,1,9,40,38,7703.62,1,44.2
"2163142",212405,1,9,40,49,9354.96,1,121.8
"2163144",212405,1,9,40,44,9321.14,1,92.8
"2163145",212405,1,9,40,46,14652.67,1,121.8
"2163146",212405,1,9,40,39,7512.56,1,26.8
"2163147",212405,1,9,40,42,20795.91,1,179
"2163148",212405,1,9,40,36,8104.18,1,54.1
"2163149",212405,1,9,40,38,7622.18,1,53.4
"2163150",212405,1,9,40,40,7504.74,1,27.7
"2163151",212405,1,9,40,38,11380.72,1,73.4
"2163152",212405,1,9,40,41,7534.37,1,29.5
"2163153",212405,1,9,40,39,8219.11,1,92.8
"2163155",212405,1,9,40,39,11456.75,1,121.3
"2163156",212405,1,9,40,35,7553.4,1,67.7
"2163157",212405,1,9,40,37,8345.96,1,121.8
"2163158",212405,1,9,40,40,8468.15,1,82.4
"2163159",212405,1,9,40,37,9633.31,1,66.9
"2163160",212405,1,9,40,40,13146.12,1,92.8
"2163161",212405,1,9,40,32,7846.85,1,82.4
"2163162",212405,1,9,40,37,10623.47,1,121.8
"2163171",212405,1,9,40,38,8809.78,1,121.8
"2163172",212405,1,9,40,28,7566.11,1,27.2
"2163173",212405,1,9,40,29,8293.71,1,92.8
"2163174",212405,1,9,40,27,7400.8,1,32.7
"2163175",212405,1,9,40,41,7707.81,1,63.3
"2163176",212405,1,9,40,33,7855.17,1,82.4
"2163178",212405,1,9,40,34,11890.33,1,82.4
"2163179",212405,1,9,40,31,8549.21,1,91.3
"2163180",212405,1,9,40,33,7529.4,1,28.3
"2163181",212405,1,9,40,34,8096.42,1,92.8
"2163182",212405,1,9,40,30,7403.55,1,18.2
"2163183",212405,1,9,40,39,7663.15,1,49.7
"2163184",212405,1,9,40,31,7183.63,1,14.1
"2163185",212405,1,9,40,35,7844.28,1,56.4
"2163186",212405,1,9,40,30,9183.8,1,92.8
"2163187",212405,1,9,40,32,7533.05,1,54.1
"2163188",212405,1,9,40,32,7682.47,1,64.5
"2163201",212420,1,9,44,35,2744.46,1,6.9
"2163217",212405,1,9,40,28,7424.2,1,27.5
"2163218",212405,1,9,40,31,10910.12,1,92.2
"2163219",212405,1,9,40,32,7703.08,1,58.8
"2163220",212405,1,9,40,36,7095.21,1,16.4
"2163221",212405,1,9,40,32,7695.84,1,55.7
"2163222",212405,1,9,40,39,7772.41,1,49.3
"2163223",212405,1,9,40,39,8522.08,1,92.8
"2163224",212405,1,9,40,38,7860.15,1,82.4
"2163225",212405,1,9,40,31,8632.33,1,82.4
"2163226",212405,1,9,40,34,9092.82,1,64.5
"2163227",212405,1,9,40,37,9418.74,1,121.8
"2163228",212405,1,9,40,36,7537.01,1,40.7
"2163229",212405,1,9,40,35,7829.59,1,82.4
"2163230",212405,1,9,40,34,7779.57,1,73.4
"2163231",212405,1,9,40,34,10863.71,1,87
"2163232",212405,1,9,40,34,7774.54,1,74.8
"2163233",212405,1,9,40,39,8084.56,1,92.8
"2163234",212405,1,9,40,38,7822.4,1,86.7
"2163235",212405,1,9,40,35,8337.06,1,121.8
"2163236",212405,1,9,40,33,8417.51,1,65.1
"2163237",212405,1,9,40,35,16373.22,1,92.8
"2163251",212405,1,9,44,37,3839.48,1,39.9
"2163253",212405,1,9,44,34,4178.21,1,131.9
"2163254",212405,1,9,44,30,3736.15,1,114.9
"2163257",212405,1,9,44,28,2661.48,1,73.9
"2163272",212405,1,9,44,24,2532.05,1,5.4
"2163384",212405,1,9,40,35,4218.84,1,43.1
"2163393",212405,1,9,40,30,6391,1,42.8
"2163425",212405,1,9,44,42,5578.7,1,2.9
"2163449",212410,1,9,44,45,6792.87,1,77.9
"2163450",212405,1,9,44,32,3027.56,1,46.6
"2163451",212410,1,9,44,30,7957.13,1,95.9
"2163486",212405,1,9,40,41,6990.67,1,99.9
"2163495",212405,1,9,40,40,10458.64,1,78.9
"2163549",212405,1,9,40,28,3495.43,1,21.2
"2163623",212420,1,9,44,26,3568.48,1,93.9
"2163635",212420,1,9,44,31,7257.29,1,8.9
"2163637",212405,1,9,44,26,6121.78,1,7.9
"2163670",212405,1,9,40,39,6086.48,1,67.5
"2163678",212405,1,9,40,36,5679.68,1,109.7
"2163691",212405,1,9,40,28,5662.13,1,43.1
"2163814",212420,1,9,44,35,3940.05,1,145.7
"2163898",212405,1,9,44,27,2376.51,1,89.9
"2163926",212420,1,9,40,34,2166.16,1,29.3
"2163938",212405,1,9,42,27,4817.65,1,20.5
"2164015",212405,1,9,44,53,1362.39,1,14.5
"2164141",212405,1,9,44,29,1160.9,1,3.9
"2164142",212405,1,9,44,31,2336.35,1,5.6
"2164145",212405,1,9,44,18,1227.1,1,4.5
"2164146",212405,1,9,44,42,1336.38,1,3.1
"2164147",212405,1,9,44,28,4148.42,1,76.9
"2164184",212405,1,9,40,38,7377.77,1,121.5
"2164245",212405,1,9,44,37,9948.62,1,20.9
"2164270",212405,1,9,40,33,7425.79,1,112.9
"2164294",212405,1,9,40,43,6613.07,1,72.5
"2164320",212405,1,9,40,21,4772.8,1,3.8
"2164322",212405,1,9,40,25,6543.2,1,2.6
"2164323",212405,1,9,40,20,3695.24,1,4.9
"2164324",212405,1,9,40,23,4837.29,1,5.6
"2164326",212405,1,9,40,27,5613.78,1,3.3
"2164327",212405,1,9,40,27,3761.03,1,38.9
"2164328",212405,1,9,40,24,3665.93,1,24.9
"2164346",212405,1,9,40,30,6881.56,1,99.8
"2164348",212405,1,9,40,30,5253.33,1,33.7
"2164354",212405,1,9,40,54,6678.12,1,113.1
"2164384",212405,1,9,40,34,7233.11,1,99.9
"2164399",212405,1,9,36,25,3083.01,1,3.3
"2164401",212405,1,9,40,25,4524.83,1,53.6
"2164402",212405,1,9,40,24,4406.65,1,48.6
"2164403",212405,1,9,40,25,3961.07,1,38.9
"2164404",212405,1,9,40,24,4442.44,1,26.9
"2164406",212405,1,9,40,25,3565.71,1,8.4
"2164407",212405,1,9,40,26,4577.62,1,46.6
"2164408",212405,1,9,40,20,7947.42,1,3.8
"2164410",212405,1,9,40,21,3599.82,1,13.9
"2164446",212405,1,9,40,30,6079.56,1,121.5
"2164489",212405,1,9,40,50,8611.91,1,113.1
"2164501",212405,1,9,40,25,4662.07,1,35.5
"2164511",212405,1,9,40,50,7485.15,1,128.4
"2164512",212405,1,9,40,43,8605.12,1,49.6
"2164581",212405,1,9,40,33,6469.43,1,74
"2164613",212420,1,9,44,25,4375.11,1,80.5
"2164614",212405,1,9,44,33,6117.42,1,15.9
"2164681",212405,1,9,44,26,2834.8,1,43.4
"2164684",212420,1,9,44,24,3039.85,1,9.9
"2164706",212420,1,9,40,34,5002.45,1,153.9
"2164708",212420,1,9,40,27,3668.11,1,75.4
"2164755",212410,1,9,44,27,3767.15,1,11.9
"2164756",212410,1,9,44,33,7552.32,1,11.9
"2164757",212410,1,9,44,28,1799.98,1,1.9
"2164758",212410,1,9,44,26,2948.18,1,11.9
"2164760",212410,1,9,44,30,3872.94,1,11.9
"2164763",212410,1,9,44,48,15893.11,1,11.9
"2164764",212410,1,9,44,46,7417.5,1,11.9
"2164784",212410,1,9,44,34,9224.73,1,11.9
"2164785",212410,1,9,44,37,6583.47,1,11.9
"2164786",212410,1,9,44,48,5599.18,1,11.9
"2164787",212410,1,9,44,32,4450.12,1,11.9
"2164788",212410,1,9,44,34,5272.07,1,11.9
"2164789",212410,1,9,44,31,6195.61,1,11.9
"2164803",212410,1,9,44,54,5281.24,1,11.9
"2164804",212410,1,9,44,55,13930.17,1,11.9
"2164805",212410,1,9,44,48,4500.79,1,11.9
"2164806",212410,1,9,44,47,6056.33,1,11.9
"2164810",212410,1,9,44,34,6266.88,1,11.9
"2164812",212410,1,9,44,29,2650.23,1,11.9
"2164817",212410,1,9,44,44,5525.67,1,11.9
"2164818",212410,1,9,44,49,7104.62,1,11.9
"2164819",212410,1,9,44,54,7494.66,1,11.9
"2164820",212410,1,9,44,44,10493.96,1,11.9
"2164821",212410,1,9,44,43,4991.52,1,11.9
"2164823",212410,1,9,44,47,5012.26,1,11.9
"2164824",212410,1,9,44,44,5614.72,1,11.9
"2164886",212420,1,9,44,40,1973.24,1,6.8
"2164891",212420,1,9,44,28,4580.01,1,57.8
"2164915",212405,1,9,40,49,7949.1,1,81.9
"2164923",212405,1,9,40,33,4794.7,1,86
"2164932",212405,1,9,40,30,6668.68,1,82.6
"2164991",212405,1,9,44,22,2735.74,1,18.9
"2165012",212405,1,9,44,33,9278.84,1,9.9
"2165040",212405,1,9,40,33,7818.53,1,108.4
"2165055",212405,1,9,40,44,21474.26,1,42.6
"2165061",212405,1,9,40,39,2544.16,1,8.9
"2165063",212405,1,9,40,42,4149.08,1,11.1
"2165069",212405,1,9,44,30,9326.06,1,9.9
"2165077",212405,1,9,44,39,10268.34,1,47.7
"2165098",212405,1,9,40,38,6509.09,1,86
"2165099",212405,1,9,40,41,5404.09,1,25.9
"2165104",212405,1,9,40,36,5678.66,1,54.9
"2165109",212405,1,9,40,31,6655.2,1,99.8
"2165120",212405,1,9,40,41,11257.18,1,274.9
"2165129",212405,1,9,40,29,6728.73,1,8.6
"2165133",212405,1,9,40,31,7335.41,1,38.3
"2165135",212405,1,9,40,28,5806.39,1,29.9
"2165136",212405,1,9,40,34,8299.12,1,55.9
"2165138",212405,1,9,40,34,7480.97,1,55.9
"2165140",212405,1,9,40,26,5614.08,1,7.7
"2165142",212405,1,9,40,32,8309.39,1,33.8
"2165149",212405,1,9,44,24,3800.37,1,40.7
"2165150",212405,1,9,44,22,1871.37,1,27
"2165155",212405,1,9,40,29,4119.33,1,13.9
"2165156",212405,1,9,40,34,6015.67,1,17.7
"2165159",212405,1,9,40,37,9939.37,1,43.5
"2165160",212405,1,9,40,38,7134.29,1,7.9
"2165162",212405,1,9,40,29,6281.23,1,15.2
"2165164",212405,1,9,40,32,4305.3,1,37.8
"2165165",212405,1,9,40,33,5572.11,1,22.3
"2165176",212420,1,9,44,39,4093.01,1,104.5
"2165259",212420,1,9,44,38,3177.97,1,43.9
"2165260",212410,1,9,44,39,7816.42,1,84.9
"2165333",212410,1,9,44,36,3035.31,1,10.5
"2165378",212410,1,9,40,35,3993.09,1,5.2
"2165379",212405,1,9,40,36,6485.68,1,46.9
"2165380",212405,1,9,40,33,7580,1,76.9
"2165381",212405,1,9,40,27,4282.48,1,29.4
"2165388",212405,1,9,44,24,3553.56,1,5.9
"2165395",212405,1,9,44,30,4500.13,1,59.9
"2165424",212405,1,9,44,37,3362.28,1,159.9
"2165427",212405,1,9,20,25,939.05,1,14.9
"2165431",212405,1,9,44,37,2300,1,5.7
"2165486",212405,1,9,40,46,18194.33,1,208.5
"2165576",212420,1,9,40,34,9884.87,1,82.7
"2165577",212420,1,9,40,39,4747.05,1,116.6
"2165582",212405,1,9,40,34,7073.28,1,44.4
"2165583",212405,1,9,40,28,6691.94,1,77.8
"2165618",212405,1,9,40,36,6448.29,1,5.6
"2165620",212405,1,9,40,34,7828.55,1,141.3
"2165622",212405,1,9,40,32,3545.88,1,13.9
"2165623",212405,1,9,40,35,3157.59,1,12.9
"2165627",212405,1,9,40,33,6349.08,1,64.9
"2165628",212420,1,9,40,32,5688.41,1,21.4
"2165681",212405,1,9,40,27,3588.53,1,5.6
"2165683",212405,1,9,40,39,5890.1,1,98.8
"2165684",212420,1,9,40,31,8609.71,1,12.5
"2165685",212405,1,9,40,31,5151.62,1,39.4
"2165686",212405,1,9,40,30,5400.2,1,64.7
"2165688",212405,1,9,40,31,5225.78,1,6.9
"2165689",212405,1,9,40,29,2559.08,1,9.9
"2165703",212405,1,9,40,30,5899.52,1,59.4
"2165706",212405,1,9,40,29,5500.89,1,89.5
"2165707",212405,1,9,40,28,5535.53,1,0.6
"2165806",212405,1,9,40,37,13273.65,1,141
"2165810",212405,1,9,40,31,7080.25,1,13
"2165998",212405,1,9,44,29,3668.44,1,33.6
"2166030",212405,1,9,44,41,5907.38,1,148.9
"2166119",212405,1,9,44,39,11303.64,1,159.7
"2166160",212405,1,9,40,40,13384.56,1,141
"2166163",212405,1,9,40,31,8505.07,1,70.8
"2166338",212405,1,9,44,32,4415.34,1,136.9
"2166350",212405,1,9,44,38,3252.18,1,2.2
"2166352",212405,1,9,44,39,4038.5,1,42.9
"2166353",212405,1,9,44,33,2362.59,1,55.7
"2166355",212405,1,9,44,30,3973.86,1,11.8
"2166358",212420,1,9,44,35,2701.71,1,7.7
"2166412",212405,1,9,44,33,4021.66,1,59.6
"2166415",212405,1,9,40,57,16705.57,1,442.1
"2166416",212405,1,9,40,56,16089.44,1,471.7
"2166417",212405,1,9,40,60,14996.64,1,353.9
"2166428",212405,1,9,44,25,3561.73,1,56.4
"2166483",212405,1,9,40,52,13558.26,1,341.3
"2166484",212405,1,9,40,52,18345.11,1,179.7
"2166486",212405,1,9,40,53,7675.26,1,46.4
"2166488",212405,1,9,40,54,11906.61,1,324.9
"2166489",212405,1,9,40,52,15684.72,1,326.8
"2166490",212405,1,9,40,43,8143.8,1,55.7
"2166492",212405,1,9,40,43,12429.81,1,92.8
"2166500",212405,1,9,40,60,15075.83,1,333.5
"2166501",212405,1,9,40,64,10469.17,1,172.8
"2166502",212405,1,9,40,57,14255.69,1,362.9
"2166504",212405,1,9,40,56,11287.27,1,324
"2166507",212405,1,9,40,57,17299.07,1,442.6
"2166511",212405,1,9,40,50,12655.72,1,120.1
"2166523",212420,1,9,44,49,5739.5,1,109.9
"2166564",212405,1,9,40,34,7271.17,1,13
"2166598",212405,1,9,44,33,2992.23,1,26.1
"2166681",212405,1,9,40,35,7434.97,1,13.4
"2166776",212420,1,9,44,26,3306.66,1,2.4
"2166786",212405,1,9,44,26,5125.33,1,74.8
"2166789",212420,1,9,44,36,2063.37,1,16.4
"2166803",212405,1,9,44,35,3172.41,1,8.8
"2166873",212405,1,9,44,19,1543.11,1,24.8
"2166912",212405,1,9,44,23,1873.55,1,91.4
"2166919",212405,1,9,44,33,1545.83,1,3.1
"2166937",212420,1,9,44,42,8306.84,1,8.9
"2167017",212410,1,9,44,51,7885.44,1,11.9
"2167019",212410,1,9,44,37,9178.22,1,11.9
"2167020",212410,1,9,44,41,5503.66,1,11.9
"2167021",212410,1,9,44,41,10707.55,1,11.9
"2167030",212410,1,9,44,48,7066.52,1,11.9
"2167031",212410,1,9,44,39,9866.44,1,11.9
"2167032",212410,1,9,44,36,4944.42,1,11.9
"2167033",212410,1,9,44,37,5608.16,1,11.9
"2167034",212410,1,9,44,35,7752.51,1,11.9
"2167039",212405,1,9,44,32,5438.68,1,7.2
"2167066",212405,1,9,40,65,9410.36,1,96.8
"2167070",212410,1,9,44,38,5016.84,1,11.9
"2167071",212410,1,9,44,40,9342.38,1,11.9
"2167073",212410,1,9,44,35,7833.43,1,11.9
"2167130",212405,1,9,40,31,4738.83,1,28.4
"2167147",212410,1,9,40,28,4449.53,1,15.5
"2167150",212405,1,9,40,27,4282.96,1,42.9
"2167161",212410,1,9,40,26,3379.94,1,67.6
"2167162",212405,1,9,40,28,5924.72,1,107.9
"2167163",212410,1,9,40,27,4905.32,1,41.7
"2167166",212410,1,9,40,30,6001.15,1,33.8
"2167207",212405,1,9,44,50,8259.74,1,88.6
"2167212",212410,1,9,40,29,4616.74,1,110.9
"2167239",212405,1,9,44,41,2389.36,1,47.6
"2167279",212405,1,9,44,30,2267.45,1,27.5
"2167487",212405,1,9,30,27,2734.49,1,14.9
"2167566",212410,1,9,44,44,7598,1,5.9
"2167567",212410,1,9,44,47,7339,1,5.9
"2167594",212410,1,9,44,51,6486.61,1,92.9
"2167596",212410,1,9,44,34,7598,1,5.9
"2167598",212410,1,9,44,41,10526.16,1,11.9
"2167678",212420,1,9,42,28,3246.56,1,10.5
"2167679",212405,1,9,42,35,4749.62,1,18.5
"2167687",212415,1,9,44,30,5222.91,1,134.8
"2167743",212420,1,9,44,34,2044,1,20.9
"2167762",212420,1,9,44,33,4563.31,1,53.3
"2167867",212405,1,9,40,42,7228.38,1,99.9
"2167868",212405,1,9,40,42,7659.78,1,7.7
"2167892",212405,1,9,40,41,7343.41,1,155.5
"2167893",212405,1,9,40,40,7821.79,1,57.2
"2167896",212405,1,9,40,32,6685.57,1,4.7
"2167908",212405,1,9,40,33,4402.86,1,13.9
"2167910",212405,1,9,40,37,8150.52,1,59.4
"2167911",212405,1,9,40,34,5518.26,1,126.8
"2167912",212405,1,9,40,33,7833.89,1,88.4
"2167913",212405,1,9,40,29,4547.45,1,6.8
"2167914",212405,1,9,40,33,6157.55,1,78.4
"2167922",212405,1,9,40,38,4875.04,1,10.2
"2167923",212405,1,9,40,35,5716.99,1,51.6
"2167924",212405,1,9,40,36,4267.47,1,10.7
"2167925",212405,1,9,40,35,9368.09,1,151.9
"2167926",212405,1,9,40,34,8858.19,1,7.7
"2167952",212405,1,9,43,32,2728.86,1,44.2
"2167958",212405,1,9,44,52,4722.85,1,5.9
"2167995",212405,1,9,40,41,6552.18,1,22.5
"2167998",212420,1,9,40,34,5126.92,1,57.6
"2168002",212405,1,9,44,48,6632.88,1,5.9
"2168032",212405,1,9,44,38,8032.81,1,79
"2168063",212405,1,9,44,36,5889.45,1,33.9
"2168070",212420,1,9,44,33,5192.95,1,2.9
"2168074",212420,1,9,44,35,5967.41,1,98.2
"2168089",212405,1,9,44,33,9345.32,1,86.3
"2168100",212410,1,9,40,23,2596.97,1,10.9
"2168154",212410,1,9,44,28,1412.01,1,8.9
"2168192",212405,1,9,40,37,9724.08,1,129.9
"2168412",212405,1,9,40,56,16036.78,1,261.5
"2168442",212420,1,9,40,21,1662.81,1,10
"2168444",212420,1,9,40,27,1729.13,1,4.2
"2168476",212405,1,9,44,38,3915.33,1,176.9
"2168499",212420,1,9,44,29,2326.56,1,8.9
"2168503",212405,1,9,44,29,6142.93,1,8.9
"2168511",212405,1,9,44,28,6065.22,1,25.6
"2168569",212420,1,9,44,27,4925.83,1,16.2
"2168701",212405,1,9,44,28,7244.51,1,16.6
"2168711",212405,1,9,44,31,5153.33,1,128.9
"2168719",212405,1,9,44,37,7418.98,1,45.8
"2168741",212405,1,9,44,24,2522.74,1,41.2
"2168772",212420,1,9,44,32,6039.27,1,4.6
"2168786",212405,1,9,43,28,3438.38,1,46.9
"2168799",212420,1,9,44,35,6485.6,1,40.1
"2168805",212405,1,9,44,26,4977.57,1,18.7
"2168818",212405,1,9,44,30,1726.3,1,9.9
"2168836",212420,1,9,44,35,4388.8,1,39.9
"2168837",212420,1,9,44,35,6894.58,1,39.9
"2168839",212420,1,9,44,53,7341.78,1,39.9
"2168871",212420,1,9,44,39,2541.67,1,14.1
"2168897",212405,1,9,44,43,2711.07,1,23.8
"2168919",212405,1,9,44,40,2916.44,1,8.9
"2168920",212405,1,9,44,37,2707.47,1,147.9
"2168921",212420,1,9,44,29,1798.56,1,67.9
"2169046",212405,1,9,44,20,1351.34,1,11.8
"2169054",212405,1,9,44,20,1200,1,4.9
"2169082",212405,1,9,40,32,2606.83,1,13.4
"2169083",212405,1,9,40,29,3482.03,1,21.4
"2169084",212405,1,9,40,29,4367.01,1,54.8
"2169086",212405,1,9,40,29,7530.34,1,19.6
"2169090",212405,1,9,40,29,3952.88,1,17.7
"2169091",212405,1,9,40,31,4418.18,1,30.6
"2169094",212405,1,9,40,30,6946.15,1,27.5
"2169111",212405,1,9,40,41,5692.25,1,32
"2169112",212405,1,9,40,32,6745.55,1,32.2
"2169114",212405,1,9,40,33,4551.1,1,6.9
"2169115",212405,1,9,40,26,7555.53,1,55.9
"2169116",212405,1,9,40,24,5845.33,1,32.9
"2169117",212405,1,9,35,24,4095.47,1,10.6
"2169119",212405,1,9,40,31,12404.64,1,13.6
"2169121",212405,1,9,40,22,3399.99,1,3.5
"2169135",212405,1,9,40,26,5842.41,1,40.6
"2169136",212405,1,9,40,29,3970.51,1,11.8
"2169137",212405,1,9,40,27,9451.18,1,32.4
"2169140",212405,1,9,40,21,2046.41,1,7.4
"2169143",212405,1,9,40,26,3221.93,1,25.6
"2169146",212405,1,9,40,35,7663.12,1,45.8
"2169147",212405,1,9,40,38,8012.87,1,16.6
"2169149",212405,1,9,40,29,6089.25,1,7.3
"2169150",212405,1,9,40,21,1400,1,3.8
"2169151",212405,1,9,40,26,4593.43,1,30.9
"2169152",212405,1,9,40,32,5280.68,1,28.1
"2169153",212405,1,9,40,30,4657.96,1,13.9
"2169154",212420,1,9,40,22,3503.03,1,26.3
"2169156",212405,1,9,40,27,7500,1,1.9
"2169157",212405,1,9,40,25,4794.51,1,13.9
"2169183",212420,1,9,44,31,4612.39,1,44.2
"2169237",212405,1,9,44,32,4025.73,1,1.9
"2169286",212405,1,9,44,46,7599.31,1,177.8
"2169334",212405,1,9,40,34,14557.41,1,111.9
"2169372",212405,1,9,40,40,16419.3,1,131
"2169427",212405,1,9,44,31,4309.18,1,49.9
"2169484",212405,1,9,42,32,2889.35,1,74.9
"2169618",212405,1,9,44,34,13754.85,1,176.2
"2169620",212420,1,9,44,30,3039.49,1,37.4
"2169629",212405,1,9,40,27,5034.5,1,53.6
"2169630",212405,1,9,40,28,5704.28,1,7.9
"2169631",212405,1,9,40,28,5225.78,1,6.9
"2169632",212405,1,9,40,27,6343.59,1,5.6
"2169633",212405,1,9,40,30,6873.2,1,5.4
"2169634",212405,1,9,40,27,5522.71,1,65.9
"2169636",212405,1,9,40,25,4966.13,1,41.9
"2169637",212405,1,9,40,28,4783.48,1,67.4
"2169638",212405,1,9,40,24,5758.88,1,54.3
"2169639",212405,1,9,40,22,3670.06,1,26.3
"2169652",212405,1,9,44,32,1730.06,1,18.9
"2169674",212420,1,9,40,29,3792.91,1,61.4
"2169675",212405,1,9,40,25,3539.09,1,16.4
"2169677",212405,1,9,40,30,6164.54,1,109.9
"2169678",212405,1,9,40,31,4524,1,51.4
"2169679",212405,1,9,40,28,4901.65,1,34.4
"2169683",212405,1,9,40,33,7683.99,1,7.4
"2169684",212405,1,9,40,29,6270.18,1,53.6
"2169685",212405,1,9,40,24,3752.39,1,27.5
"2169686",212405,1,9,40,25,3700.51,1,25.4
"2169687",212405,1,9,40,27,6623.8,1,65.9
"2169688",212405,1,9,40,26,4114.3,1,57.5
"2169689",212405,1,9,40,29,6858.02,1,75.3
"2169690",212405,1,9,40,26,5471.31,1,53.4
"2169691",212405,1,9,40,26,3542.04,1,13.9
"2169715",212405,1,9,40,35,15932.83,1,124.3
"2169794",212405,1,9,40,25,5348.92,1,53.6
"2169795",212405,1,9,40,25,3591.68,1,14.8
"2169796",212405,1,9,40,22,3786.28,1,1.9
"2169797",212405,1,9,40,30,5360.38,1,59.2
"2169799",212405,1,9,40,26,3793.85,1,16.4
"2169800",212405,1,9,40,26,3631.93,1,7.4
"2169801",212405,1,9,40,24,4388.63,1,44.6
"2169802",212405,1,9,40,25,3828.98,1,38.9
"2169951",212405,1,9,44,28,5912.83,1,7.1
"2169954",212405,1,9,44,27,4487,1,2.1
"2169994",212405,1,9,40,34,2229.91,1,14.9
"2169996",212410,1,9,40,32,7190.79,1,120.9
"2169997",212405,1,9,40,33,4579.65,1,114.9
"2170000",212410,1,9,40,33,5466.49,1,120.8
"2170003",212405,1,9,40,33,4932.43,1,20.3
"2170133",212405,1,9,44,28,4455.16,1,38.3
"2170139",212405,1,9,44,23,3208.73,1,37.6
"2170204",212420,1,9,44,59,5358.54,1,65.9
"2170206",212420,1,9,44,26,4966.95,1,18.5
"2170248",212405,1,9,40,44,15767.38,1,131.3
"2170255",212405,1,9,40,40,16393.01,1,130.9
"2170429",212420,1,9,44,25,2000,1,0.6
"2170435",212420,1,9,44,28,2301.12,1,7.2
"2170452",212405,1,9,44,32,4180.82,1,2.6
"2170456",212420,1,9,44,26,2673.77,1,19.6
"2170535",212420,1,9,42,30,3395.96,1,5.9
"2170536",212420,1,9,44,28,2886.22,1,1.7
"2170614",212410,1,9,42,35,2405.52,1,8.8
"2170692",212405,1,9,44,29,4572.9,1,76.9
"2170694",212405,1,9,40,31,3283.08,1,18.9
"2170735",212410,1,9,40,56,6925.34,1,34.2
"2170744",212410,1,9,40,44,6882.26,1,71.3
"2170749",212405,1,9,40,41,6469.41,1,118.9
"2170751",212410,1,9,40,36,7340.64,1,65.8
"2170753",212410,1,9,40,37,7191.53,1,51.4
"2170756",212410,1,9,40,35,4681.77,1,50.9
"2170757",212405,1,9,40,33,3715.56,1,67.9
"2170758",212405,1,9,40,35,3783.24,1,77.9
"2170766",212410,1,9,40,31,4039.15,1,75.5
"2170770",212410,1,9,40,32,6195.09,1,31.1
"2170771",212410,1,9,40,31,6569.14,1,134.9
"2170780",212405,1,9,44,22,1642.38,1,40.9
"2170791",212405,1,9,40,33,8333.35,1,53.9
"2170795",212405,1,9,40,36,6266.95,1,19.8
"2170797",212410,1,9,40,40,5437.39,1,3.3
"2170798",212405,1,9,40,35,6314.86,1,11.4
"2170813",212420,1,9,22,31,1786.45,1,3.9
"2170817",212405,1,9,44,40,4080.88,1,8.6
"2170819",212405,1,9,44,40,5233.14,1,11.9
"2170820",212405,1,9,44,41,4420.52,1,11.9
"2170821",212405,1,9,44,38,7637.86,1,11.9
"2170822",212405,1,9,44,27,5782.06,1,40.8
"2170824",212405,1,9,44,34,3632.97,1,33.6
"2170826",212405,1,9,44,32,3938.48,1,30.4
"2170827",212405,1,9,44,30,2657.48,1,42.6
"2170828",212405,1,9,44,32,7453.72,1,63.8
"2170832",212405,1,9,44,47,4140.45,1,11.9
"2170834",212405,1,9,44,43,5884.19,1,83.3
"2170839",212420,1,9,42,31,3830.95,1,32
"2170841",212420,1,9,42,33,2168.41,1,17.9
"2170842",212420,1,9,42,27,2265.27,1,17.9
"2170843",212420,1,9,42,27,1760.01,1,0.3
"2170844",212420,1,9,42,34,5187.7,1,35.8
"2170845",212420,1,9,42,20,2689.65,1,0.9
"2170846",212420,1,9,42,26,1354.6,1,6.5
"2170847",212420,1,9,42,26,1437.84,1,3
"2170854",212420,1,9,42,34,4018.96,1,37.9
"2170855",212420,1,9,42,37,3612,1,32.5
"2170856",212420,1,9,42,42,1877.84,1,5.8
"2170857",212420,1,9,44,31,2493.57,1,19.6
"2170858",212405,1,9,44,29,5691.49,1,11.9
